"","start_date_b","end_date_b","status_b","ip_address_b","progress_b","duration_in_seconds_b","finished_b","recorded_date_b","response_id_b","recipient_last_name_b","recipient_first_name_b","recipient_email_b","external_reference_b","location_latitude_b","location_longitude_b","distribution_channel_b","user_language_b","consent_b","consent_t_first_click_b","consent_t_last_click_b","consent_t_page_submit_b","consent_t_click_count_b","id","sns1_b","sns2_b","sns3_b","sns4_b","sn_sp1_first_click_b","sn_sp1_last_click_b","sn_sp1_page_submit_b","sn_sp1_click_count_b","sn_sp2_first_click_b","sn_sp2_last_click_b","sn_sp2_page_submit_b","sn_sp2_click_count_b","sns5_b","sns6_b","sns7_b","sns8_b","nfc1_b","nfc2_b","nfc3_b","nfc4_b","nfc5_b","nfc6_b","q119_first_click_b","q119_last_click_b","q119_page_submit_b","q119_click_count_b","ccr1_b","ccr2_b","ccr3_b","ccr4_b","ccr5_b","ccr6_b","q127_first_click_b","q127_last_click_b","q127_page_submit_b","q127_click_count_b","nse1_b","nse2_b","nse3_b","nse4_b","nse5_b","nse6_b","q120_first_click_b","q120_last_click_b","q120_page_submit_b","q120_click_count_b","q22_b","q47_b","q3_b","q65_b","q37_b","q49_b","q4a_b","q66_b","q40_b","q25_b","q10_b","q2a_b","q2b_b","q18_b","q4b_b","q121_first_click_b","q121_last_click_b","q121_page_submit_b","q121_click_count_b","onsac_b","q122_first_click_b","q122_last_click_b","q122_page_submit_b","q122_click_count_b","math_conf_b","math_place_1_b","rav_training_b","q123_first_click_b","q123_last_click_b","q123_page_submit_b","q123_click_count_b","ravens_rt_first_click_b","ravens_rt_last_click_b","ravens_rt_page_submit_b","ravens_rt_click_count_b","ravens1_b","ravens2_b","ravens3_b","ravens4_b","ravens5_b","ravens6_b","ravens7_b","ravens8_b","ravens9_b","ravens10_b","rav_conf_b","rav_place_1_b","vocabp_b","vocab_test_p1_time_first_click_b","vocab_test_p1_time_last_click_b","vocab_test_p1_time_page_submit_b","vocab_test_p1_time_click_count_b","vocab_test_p1_4_b","vocab_test_p1_8_b","vocab_test_p1_10_b","vocab_test_p1_11_b","vocab_test_p1_12_b","vocab_test_p1_15_b","vocab_test_p2_19_b","vocab_test_p2_22_b","vocab_test_p2_25_b","vocab_test_p2_26_b","vocab_test_p2_33_b","vocab_test_p2_36_b","vocab_conf_b","vocab_place_1_b","verb_log_ac_b","verb_log1_b","verb_log2_b","verb_log3_b","verb_log4_b","q124_first_click_b","q124_last_click_b","q124_page_submit_b","q124_click_count_b","verb_conf_b","verb_place_1_b","pk1_b","q125_first_click_b","q125_last_click_b","q125_page_submit_b","q125_click_count_b","pk2_b","pk3_b","pk4_b","pk5_b","q126_first_click_b","q126_last_click_b","q126_page_submit_b","q126_click_count_b","p_kconf_b","q215_1_b","aot1_b","aot2_b","aot4_b","aot5_b","aot6_b","aot7_b","q128_first_click_b","q128_last_click_b","q128_page_submit_b","q128_click_count_b","v1_b","v2_1_b","v2_4_b","v2_5_b","v2_6_b","v2_7_b","v2_8_b","v2_9_b","v2_11_b","v2_10_b","v2_10_text_b","v3_b","v4_b","v5_1_b","v5_10_b","v5_4_b","v5_5_b","v5_6_b","v5_7_b","v5_8_b","v5_11_b","v5_9_b","v5_9_text_b","v6_b","v7_1_b","v7_4_b","v7_5_b","v7_6_b","v8_b","v10_b","v11_b","v12_b","v13_b","flutimes_b","dem_age_b","dem_gender_1_b","dem_gender_2_b","dem_gender_5_b","dem_gender_3_b","dem_gender_4_b","dem_gender_3_text_b","dem_race_1_b","dem_race_2_b","dem_race_3_b","dem_race_4_b","dem_race_5_b","dem_race_6_b","dem_race_7_b","dem_race_8_b","dem_race_9_b","dem_race_8_text_b","dem_lang_b","dem_ed_b","dem_zip_b","dem_h_hnum_b","dem_inc_b","dem_annes_id_b","dem_annes_id2_b","dem_annes_party_b","dem_annes_party_4_text_b","dem_annes_party_str_b","dem_annes_party_lean_b","dem_cheat_8_b","dem_cheat_10_b","dem_cheat_11_b","dem_cheat_9_b","dem_conf_b","dem_meta_info_browser_b","dem_meta_info_version_b","dem_meta_info_operating_system_b","dem_meta_info_resolution_b","worker_id_b","num_score_b","numz_b","num_rank_b"
"506","8/16/21 17:26","8/16/21 17:53","0","45.144.113.57","100","1621","1","8/16/21 17:53","R_25EEVw2IXzkBA45","","","","","40.71569824","-74","anonymous","EN","1","7.51","7.51","8.572","1","A8V0L2YF8U6OX","3","5","5","5","6.391","15.759","16.919","4","4.936","49.006","50.043","7","4","6","6","6","11","11","15","15","14","11","3.173","32.73","33.854","6","11","11","4","11","1","4","8.05","14.034","15.141","2","5","6","6","6","2","5","3.591","19.107","19.824","8","50","268","","","20","","","","","400","","","","","","","","","","5","6.878","6.878","16.817","1","3","25","4","11.563","11.563","25.754","1","14.406","125.67","180.113","10","1","1","1","1","1","0","1","0","0","0","7","10","1","4.696","111.25","120.009","16","0","1","0","1","0","0","1","1","1","0","0","0","6","25","1","1","3","1","2","60.124","143.777","144.75","5","5","25","17","2.708","2.708","3.509","1","6","1","1","1","7.829","127.285","130.641","8","3","25","4","6","2","6","2","2","13.959","36.893","37.885","7","2","","1","","","","","","","","","","","","","","","","","","","","","6","","","","1","8","8","4","6","4","2","30","","","1","","","","","1","","","","","","","","","1","5","10013","3","8","2","","1","","2","","","","","1","","Chrome","92.0.4515.130","CrOS x86_64 13982.69.0","1536x864","A8V0L2YF8U6OX","4","-0.523","30.05%"
"507","8/16/21 17:36","8/16/21 17:53","0","73.248.149.171","100","1045","1","8/16/21 17:53","R_1IEH31PnJon6Hc6","","","","","40.2151947","-74.74710083","anonymous","EN","1","21.74","21.74","22.646","1","A1QEQ64E22TNUZ","4","4","6","6","2.619","8.75","10.049","4","3.469","19.192","20.437","4","5","6","6","5","13","14","11","11","14","15","5.082","19.855","21.938","6","11","9","2","5","11","7","3.438","6.138","7.618","3","6","6","6","5","2","5","2.612","12.176","13.293","6","90","","60","","","","","","","","12","","","24","","66.786","66.786","70.704","1","5","4.451","4.451","7.792","1","3","67","4","14.956","14.956","20.776","1","11.911","166.93","180.151","9","1","1","1","0","1","0","1","1","1","","4","35","1","8.826","79.957","81.108","12","0","0","1","1","1","0","1","1","1","1","1","1","8","81","1","2","3","1","2","15.813","42.881","45.959","5","5","86","16","2.85","2.85","4.221","1","6","1","1","1","2.507","24.793","26.545","4","2","76","4","7","1","5","2","1","7.485","21.396","22.891","6","1","","","","","","","","","","","1","1","","","","","","","","","","","6","","","","1","8","5","1","4","","1","57","","","1","","","","1","","","","","","","","","","1","3","8638","2","11","2","","1","","1","","","","","1","","Chrome","92.0.4515.130","CrOS x86_64 13982.69.0","1300x731","A1QEQ64E22TNUZ","6","0.51","69.50%"
"508","8/16/21 17:41","8/16/21 17:53","0","76.217.27.124","100","745","1","8/16/21 17:53","R_3QYOTPgsaKId92A","","","","","34.10820007","-118.1568985","anonymous","EN","1","16.27","16.27","17.256","1","A8GT8ZT5D5YCB","5","5","5","5","2.46","5.769","7.136","4","4.027","11.944","14.293","4","4","4","5","5","14","13","12","12","13","14","2.431","10.701","27.232","7","8","8","3","3","9","8","3.188","4.708","5.857","2","6","6","6","6","2","6","2.993","11.288","12.654","7","100","260","","14","","25","","","","","","","","","","","","","","5","0.941","0.941","5.824","1","5","73","4","21.873","21.873","23.869","1","14.294","172.727","180.13","10","1","1","1","1","1","1","0","0","1","0","5","76","1","2.88","63.958","66.813","15","1","0","1","1","0","0","1","0","1","1","1","1","8","70","1","2","3","1","1","7.414","42.322","44.395","5","5","70","16","6.833","6.833","7.924","1","6","4","1","1","1.081","19.36","21.221","7","4","64","4","5","3","3","4","5","6.317","13.602","14.924","6","1","","","","","","","","","","","4","1","","","","","","","","","","","4","","","","1","7","7","1","6","4","5","29","","","1","","","","","1","","","","","","","","","1","5","90018","3","11","5","","2","","2","","","","","1","","Chrome","92.0.4515.131","Macintosh","1920x1080","A8GT8ZT5D5YCB","3","-1.058","14.50%"
"509","8/16/21 17:38","8/16/21 17:54","0","50.34.215.233","100","959","1","8/16/21 17:54","R_vrFvLqCeA1xUrEB","","","","","47.85609436","-121.946701","anonymous","EN","1","4.531","4.531","5.401","1","A3PN4G5WB9ZLIR","4","5","4","5","1.828","13.74","15.001","4","2.474","23.915","24.796","4","5","5","6","6","11","12","14","14","12","12","1.751","22.64","23.827","6","11","11","8","9","7","3","3.861","6.572","7.654","2","5","6","6","5","3","5","1.828","12.526","13.427","6","90","","60","","","","","","","","3","","","4","","23.697","23.697","26.172","1","5","3.816","3.816","8.824","1","3","60","4","62.721","62.721","64.302","1","24.212","121.15","180.112","5","1","1","1","1","1","","","","","","5","51","1","8.504","73.176","74.252","12","1","1","0","1","0","0","0","1","1","1","1","1","7","60","1","1","3","1","2","9.887","56.648","58.335","5","3","45","15","1.598","1.598","2.947","1","6","4","2","2","1.192","14.875","16.547","4","1","20","5","6","2","6","6","2","3.628","20.006","21.752","9","1","","","","","","","","","","","5","","","","","","","","","","","","4","","","","1","8","4","5","4","","2","34","","","1","","","","1","","","","","","","","","","1","4","98294","4","7","2","","1","","2","","","","","1","","Chrome","92.0.4515.131","Windows NT 6.3","1024x768","A3PN4G5WB9ZLIR","5","-0.113","45.50%"
"510","8/16/21 17:28","8/16/21 17:54","0","76.190.242.176","100","1525","1","8/16/21 17:54","R_2D8Kqc8cnmv4Xrz","","","","","41.22909546","-80.75859833","anonymous","EN","1","796.512","796.512","797.165","1","AJMXUF6G3KDLP","3","5","6","6","1.26","6.268","6.903","6","1.94","18.347","18.878","4","4","5","5","5","12","12","14","14","13","12","1.069","7.803","11.312","7","7","11","2","2","10","9","2.547","4.691","5.693","2","5","7","5","5","4","3","2.08","10.865","12.492","7","30","263","","14","","25","","","","","","","","","","","","","","5","0.409","2.705","4.896","2","4","51","4","15.843","15.843","16.684","1","9.921","96.889","180.192","11","1","1","1","1","1","0","0","0","","","4","19","1","18.23","59.639","120.185","8","","","1","","0","0","","1","1","1","","1","5","51","1","3","3","1","2","12.972","55.972","56.469","10","4","61","16","1.102","1.102","1.742","1","6","2","1","1","0.772","15.676","16.378","4","3","60","5","6","3","4","5","3","3.308","14.78","15.441","10","1","","","","","","","","","","","1","1","","","","","","","","","","","6","","","","1","8","4","1","6","4","0","34","1","","","","","","1","","","","","","","","","","1","5","44446","0","6","3","","1","","2","","","","","1","no difficulty at all.","Firefox","91","Windows NT 10.0","1920x1080","AJMXUF6G3KDLP","3","-1.058","14.50%"
"511","8/16/21 17:07","8/16/21 17:54","0","68.198.162.230","100","2817","1","8/16/21 17:54","R_vuUObZPdZFYrGhz","","","","","40.76060486","-72.98439789","anonymous","EN","1","4.105","4.105","6.102","1","A1F2APQMJSQVFK","6","6","6","6","3.748","14.087","15.775","4","11.655","23.792","25.473","4","6","6","6","6","14","14","12","12","14","14","2.677","467.62","469.021","6","10","9","9","2","8","9","15.603","17.76","19.435","2","6","7","7","6","2","6","3.291","25.507","28.128","6","90","","60","","","","","","","","18","","","","20","4.748","4.748","414.128","1","5","5.007","5.007","20.839","1","3","69","4","56.096","56.096","58.082","1","13.21","146.514","180.026","8","1","1","1","1","0","1","0","0","","","5","60","1","5.145","87.741","120.021","12","1","1","0","1","0","0","0","1","1","0","0","1","6","61","1","2","3","1","2","4.128","149.531","151.966","5","3","60","16","3.58","3.58","6.066","1","6","1","1","1","13.104","48.535","51.297","4","3","60","4","6","2","5","3","3","20.576","48.632","50.264","7","1","","","","","","","","","","","1","2","","","","","","","","","1","busy","7","","","1","","8","4","4","6","4","8","28","","","1","","","","1","1","","","","","","","","","1","5","11727","3","8","3","","1","","2","","","","","1","","Chrome","92.0.4515.131","Windows NT 10.0","1600x900","A1F2APQMJSQVFK","6","0.843","80.04%"
"512","8/16/21 17:25","8/16/21 17:54","0","67.162.105.78","100","1758","1","8/16/21 17:54","R_STw5bcq7YlmCKf7","","","","","41.70880127","-85.97599792","anonymous","EN","1","3.566","202.886","207.01","28","A2R6UQCQ8T3RZE","6","6","6","6","6.804","9.633","10.449","4","4.65","24.701","25.356","5","5","6","6","4","14","15","11","11","14","15","1.894","18.312","19.63","10","6","4","8","5","3","6","3.401","8.038","10.143","3","6","6","4","5","2","5","4.347","17.284","48.156","6","90","","36","","","","","","","","18","","","","4","25.178","25.863","27.923","3","5","5.71","5.71","9.289","1","4","50","4","29.644","45.621","47.017","7","8.991","177.781","180.126","10","1","1","1","1","1","1","","0","0","0","6","50","1","14.627","108.566","120.025","10","","1","1","","0","0","1","1","1","1","","1","8","50","1","3","3","1","1","3.114","78.605","89.974","14","5","50","17","2.183","2.183","3.207","1","6","2","1","1","2.124","23.237","24.291","7","3","50","4","6","2","1","4","2","9.209","34.437","35.534","16","2","","1","","","1","","1","","1","Overbearing attempt to vaccinate everyone","","","","","","","","","","","","","1","","","","1","5","8","4","4","","0","31","1","","","","","","1","","","","","","","","","","1","5","46514","0","5","6","","3","","","2","","","","1","","Firefox","91","Windows NT 10.0","1920x1080","A2R6UQCQ8T3RZE","6","0.843","80.04%"
"513","8/16/21 17:38","8/16/21 17:54","0","76.122.2.54","100","983","1","8/16/21 17:54","R_1HcaE6ymgItvSNg","","","","","30.16099548","-81.73110199","anonymous","EN","1","6.169","6.169","7.694","1","A2O2Q0LVWOWJ1G","3","6","6","6","3.358","12.958","14.349","5","4.744","15.961","16.826","6","4","6","5","6","14","14","11","11","14","15","1.674","15.917","16.879","6","11","11","1","5","11","7","10.924","15.016","16.343","2","2","7","5","3","6","2","3.682","16.97","18.175","6","90","","60","","","","","","","","12","","","16","","8.745","8.745","15.882","1","5","3.738","3.738","13.434","1","3","10","4","15.418","15.418","16.577","1","5.426","159.757","180.026","9","1","1","1","1","1","0","0","0","1","","8","60","1","18.019","117.822","120.017","10","","","1","1","0","0","1","1","1","1","1","1","8","60","1","1","3","1","2","9.265","33.598","35.599","5","5","40","17","1.665","1.665","2.698","1","6","3","1","2","1.471","32.463","33.501","4","2","61","4","7","1","2","1","1","6.908","17.563","18.602","6","1","","","","","","","","","","","4","1","","","","","","","","","","","7","","","","1","8","1","1","6","1","0","47","","","1","","","","1","","","","","","","","","","1","3","32073","1","4","1","","1","","1","","","","","1","I didn't experience any difficulties, thank you.","Chrome","92.0.4515.131","Windows NT 6.1","1600x900","A2O2Q0LVWOWJ1G","5","-0.113","45.50%"
"514","8/16/21 17:33","8/16/21 17:54","0","68.163.104.75","100","1276","1","8/16/21 17:54","R_ONiRO457DS00dfr","","","","","42.72520447","-70.97840118","anonymous","EN","1","1.652","6.425","7.473","2","ABLXAMHV1IQD5","4","5","5","5","3.349","11.965","13.373","7","2.999","21.558","22.443","8","6","6","6","6","14","14","12","12","15","14","0.955","26.804","27.569","16","10","9","2","2","10","9","4.955","8.925","9.899","5","5","6","5","5","3","4","2.256","19.296","20.394","21","90","","80","","","","","","","","15","","","24","","4.212","65.374","68.174","2","5","7.111","7.111","16.633","1","3","60","4","1.205","22.746","25.741","8","0.811","158.313","180.01","32","1","1","1","0","1","1","1","1","","","6","60","1","0.6","104.715","105.898","57","0","1","1","1","1","0","1","1","1","1","1","1","8","75","1","2","3","1","2","4.309","44.853","45.984","17","4","71","17","4.366","4.366","5.146","1","6","1","1","1","1.557","36.082","37.49","7","4","76","6","7","2","1","2","1","4.376","81.817","82.433","11","1","","","","","","","","","","","5","","","","","","","","","","","","4","1","1","1","","8","4","4","4","","3","37","1","","","","","","1","","","","","","","","","","1","7","1833","3","9","3","","3","","","4","","","","1","No, but some of the questions were hard","Safari","14.1.1","Macintosh","834x1112","ABLXAMHV1IQD5","6","0.51","69.50%"
"515","8/16/21 17:41","8/16/21 17:54","0","73.213.82.225","100","780","1","8/16/21 17:54","R_3nVMrRqt6Etlx9Q","","","","","38.81550598","-77.12049866","anonymous","EN","1","2.852","2.852","3.472","1","AG6WV3WODQ7IN","4","5","6","6","3.037","8.691","9.202","6","4.047","16.852","17.315","4","5","6","6","6","15","15","12","11","15","15","5.553","18.07","18.451","8","9","7","2","3","6","2","3.64","7.02","7.984","2","6","6","6","6","2","6","3.003","10","10.438","6","45","268","","","20","","","","","200","","","","","","","","","","5","0","0","9.269","0","4","76","4","14.847","41.489","42.656","2","4.963","151.894","180.111","14","1","1","1","0","0","1","0","0","0","0","8","77","1","15.861","84.797","85.488","17","0","0","0","1","0","0","1","1","1","1","0","1","8","73","1","2","3","1","3","4.924","50.427","51.277","5","3","57","17","1.822","1.822","2.319","1","6","4","1","2","0.399","16.766","17.372","5","4","86","4","6","2","2","2","2","8.522","20.077","20.606","6","2","","1","","","","","1","","","","","","","","","","","","","","","","4","","","1","","6","5","4","4","","1","33","1","","","","","","","1","","","","","","","","","1","5","22304","1","10","3","","3","","","4","","","","1","","Chrome","92.0.4515.131","Windows NT 10.0","1680x1050","AG6WV3WODQ7IN","4","-0.523","30.05%"
"516","8/16/21 17:25","8/16/21 17:54","0","47.155.143.129","100","1757","1","8/16/21 17:54","R_3sv5YvHWXNajR39","","","","","34.44490051","-117.5195999","anonymous","EN","1","4.884","4.884","6.212","1","A2IFXO71MXB9GK","4","4","4","4","3.47","11.215","12.428","4","6.073","22.586","23.775","4","5","1","1","4","14","12","15","12","15","12","2.182","28.709","30.275","6","11","7","6","6","3","6","7.475","13.146","14.109","2","5","5","5","3","5","3","177.091","190.491","192.045","6","90","","36","","","","","","","","18","","","","25","151.547","151.547","155.212","1","5","9.955","9.955","12.47","1","4","50","4","43.82","43.82","44.968","1","17.984","175.538","180.147","5","1","1","1","1","1","","","","","","3","51","1","19.229","87.276","120.115","5","1","","1","","0","0","","1","","","","","3","30","1","1","3","4","1","10.858","67.92","80.848","5","3","51","16","2.618","2.618","4.379","1","4","6","1","1","1.501","29.564","32.038","6","3","59","5","6","2","2","3","1","5.244","28.365","30.101","6","2","","","","","","","1","","","","","","","","","","","","","","","","1","","","","1","6","5","5","4","","0","46","","","","","1","","","","","","","","","","1","","1","5","90805","3","6","4","1","1","","2","","","","","1","","Edge","89.0.774.68","Windows NT 10.0","1280x720","A2IFXO71MXB9GK","7","1.363","91.36%"
"517","8/16/21 17:36","8/16/21 17:54","0","172.56.13.161","100","1092","1","8/16/21 17:54","R_2S02PjyCckalkuz","","","","","38.71420288","-90.27590179","anonymous","EN","1","16.851","16.851","18.866","1","A1WL3NZ50YEOWP","5","5","4","6","1.616","8.901","9.493","7","10.339","17.798","23.096","5","6","6","6","6","13","14","12","13","15","13","3.658","13.369","14.325","7","11","11","1","1","11","11","31.541","56.895","59.002","7","6","6","6","4","1","5","13.854","22.692","24.694","8","75","268","","","20","","","","","80","","","","","","","","","","5","3.688","3.688","12.328","1","4","71","4","2.654","25.833","29.354","8","2.88","176.753","180.131","31","1","1","1","1","1","1","1","1","1","1","8","71","1","3.598","118.874","120.015","34","1","1","1","","0","1","1","1","1","1","0","1","10","72","1","3","3","1","2","2.023","55.116","57.174","16","5","70","16","2.3","2.3","3.228","1","6","2","1","1","1.263","33.008","35.88","18","4","71","7","7","1","2","1","1","0.032","29.258","30.353","16","1","","","","","","","","","","","4","1","","","","","","","","","","","7","","","","1","8","4","1","6","1","8","35","","","1","","","","1","","","","","","","","","","1","5","62694","0","1","2","","1","","2","","","","","1","No, it was all fine. Better than an average HIT.","Chrome","92.0.4515.131","Windows NT 10.0","1366x768","A1WL3NZ50YEOWP","5","0.067","52.67%"
"518","8/16/21 17:11","8/16/21 17:55","0","96.246.244.245","100","2622","1","8/16/21 17:55","R_Zxw4SlqaPvFEVGN","","","","","40.74839783","-73.86199951","anonymous","EN","1","10.392","100.935","111.101","15","A1NCWY01WAAP2K","5","5","5","6","3.922","45.973","52.335","10","13.66","77.345","78.74","16","5","6","6","5","15","15","11","11","14","15","5.363","43.119","45.168","9","10","7","2","6","10","7","10.519","39.361","47.193","6","6","6","6","7","2","6","2.901","55.689","57.7","11","90","","36","","","","","","","","18","","","","25","174.158","174.158","311.534","1","5","10.219","10.219","30.54","1","3","65","4","27.85","46.568","47.998","6","4.123","159.595","180.166","16","1","1","1","1","","","","","","","2","12","1","2.307","106.726","120.013","20","0","0","0","1","1","0","0","1","1","1","1","1","6","54","1","1","3","1","2","15.608","236.108","242.532","13","3","58","16","6.236","10.441","15.093","2","6","1","1","1","2.592","49.74","52.585","9","3","73","6","7","1","2","1","1","8.864","57.445","58.771","11","1","","","","","","","","","","","5","","","","","","","","","","","","1","","","","1","7","4","4","4","","0","61","1","","","","","","1","","","","","","","","","","1","5","11106","1","4","3","","3","","","4","","","","1","Your instructions were quite clear. I did use scratch paper for the math part.","Chrome","92.0.4515.131","Windows NT 10.0","1366x768","A1NCWY01WAAP2K","7","1.363","91.36%"
"519","8/16/21 17:27","8/16/21 17:55","0","172.113.159.41","100","1674","1","8/16/21 17:55","R_2xXdqisQaSwQuxt","","","","","33.85150146","-118.1419983","anonymous","EN","1","10.363","18.161","20.475","3","A3RAQ0O1RGU1NL","5","5","5","5","4.308","22.972","25.922","7","8.473","27.858","29.967","4","6","6","6","6","12","12","14","14","12","13","4.602","49.058","51.255","8","8","10","1","8","11","9","5.935","10.177","13.558","2","6","6","5","4","3","5","8.259","31.389","33.687","9","90","","60","","","","","","","","18","","","","4","125.273","125.273","131.789","1","5","18.694","18.694","21.62","1","4","71","4","24.913","24.913","28.243","1","8.566","175.999","180.005","7","1","1","1","1","1","1","0","","","","5","59","1","10.326","102.198","120.107","13","0","0","0","1","0","0","0","1","1","1","1","1","3","33","1","2","3","1","2","10.005","79.215","85.26","7","4","74","16","5.223","5.223","7.073","1","6","1","1","1","5.354","70.95","75.009","5","2","50","5","6","2","3","3","3","8.706","34.394","37.269","8","1","","","","","","","","","","","4","1","","","","","","","","","","","6","","","","1","8","4","1","6","1","8","41","1","","","","","","","","","1","","","","","","","1","3","90712","2","7","2","","1","","1","","","","","1","None. I just hope I answer most of it correctly. The pattern was a bit harder.","Firefox","91","Macintosh","2560x1440","A3RAQ0O1RGU1NL","6","0.843","80.04%"
"520","8/16/21 17:18","8/16/21 17:55","0","68.103.170.223","100","2201","1","8/16/21 17:55","R_1q2RREkiSg4Ddy5","","","","","37.06869507","-97.03099823","anonymous","EN","1","2.25","2.25","3.046","1","A11YS0T8MV3Q7C","4","5","4","4","2.139","11.328","13.838","9","48.931","491.997","492.701","9","4","5","5","5","13","13","13","13","14","14","1.051","9.217","10.052","6","5","4","7","6","4","4","298.861","365.955","366.916","5","5","5","5","5","4","4","1.868","12.75","13.303","6","90","","30","","","","","","","","12","","","16","","0.506","1.785","18.311","2","5","0.534","3.402","10.706","2","3","60","4","12.515","32.029","34.635","2","8.722","166.746","180.014","20","1","1","1","1","1","1","0","0","1","","7","60","1","11.701","119.203","120.054","33","1","0","0","1","0","0","1","1","1","1","0","","9","65","1","2","3","1","2","2.165","63.861","67.558","15","4","74","16","1.261","1.261","2.001","1","6","2","1","1","0.738","43.856","44.771","10","3","79","4","6","3","4","6","4","2.624","186.38","191.223","25","2","","1","","","1","","1","","","","","","","","","","","","","","","","1","","","","1","6","7","5","5","","0","30","1","","","","","","1","","","","","","","","","","1","3","67156","0","6","4","2","3","","","1","1","","","","No difficulty.","Firefox","91","Windows NT 6.1","1366x768","A11YS0T8MV3Q7C","5","-0.113","45.50%"
"521","8/16/21 17:41","8/16/21 17:55","0","71.220.9.214","100","812","1","8/16/21 17:55","R_2SDKkb1T3FH3jE7","","","","","30.52009583","-83.89700317","anonymous","EN","1","2.775","2.775","3.434","1","A2O65E9TOSX7GV","4","5","5","5","1.044","3.56","4.158","5","0.508","2.117","2.732","4","4","5","5","5","14","15","11","12","14","14","1.289","9.171","9.848","9","8","4","7","6","8","9","46.758","47.216","47.721","2","5","3","3","4","5","5","0.49","3.213","4.048","6","90","","36","","","","","","","","5","","","0","","0.831","72.918","74.83","8","5","0.568","0.568","3.828","1","3","80","4","7.533","7.533","8.091","1","9.429","162.899","180.006","11","1","1","1","1","1","0","0","0","","","4","80","1","2.453","56.235","56.94","16","0","0","1","1","0","0","1","1","1","1","1","1","6","76","1","2","3","1","2","3.049","43.313","45.518","6","3","79","15","1.393","1.393","1.933","1","6","4","2","1","2.435","32.466","33.01","8","3","67","5","6","5","3","3","4","1.307","4.28","4.962","6","1","","","","","","","","","","","1","1","","","","","","","","","","","4","","","","1","8","4","4","6","4","6","25","1","","","","","","1","","","","","","","","","","1","5","32312","3","14","5","","3","","","1","","","","1","","Chrome","92.0.4515.131","Windows NT 10.0","1920x1080","A2O65E9TOSX7GV","5","-0.113","45.50%"
